Customer_ID,Gender,Age,Married,State,Number_of_Referrals,Tenure_in_Months,Value_Deal,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason
72181-ODI,Female,69,No,Odisha,8,7,,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,-10,4492.9,0,0,334.41,4827.31,Stayed,,
82718-TAM,Male,32,Yes,Tamil Nadu,12,7,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Bank Withdrawal,20.7,20.7,0,0,45.86,66.56,Joined,,
62886-RAJ,Female,78,No,Rajasthan,4,10,,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,94.25,3217.55,0,0,97.92,3315.47,Churned,Competitor,Competitor had better devices
49927-PUN,Male,52,Yes,Punjab,5,12,,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,90.75,512.25,0,0,140.1,652.35,Stayed,,
15731-MAD,Female,79,No,Madhya Pradesh,6,4,Deal 2,Yes,Yes,Yes,Cable,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.2,4146.05,0,0,2222.58,6368.63,Churned,Competitor,Competitor offered more data
83256-TEL,Female,78,Yes,Telangana,2,14,,Yes,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,66.05,1652.4,47.73,0,314.34,1919.01,Stayed,,
51195-BIH,Male,36,Yes,Bihar,5,34,Deal 2,Yes,Yes,Yes,DSL,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,59.75,2934.3,0,0,1757.63,4691.93,Churned,Other,Don't know
38636-TEL,Female,54,No,Telangana,8,13,Deal 3,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,104.65,2542.45,0,0,72,2614.45,Churned,Competitor,Competitor made better offer
32011-TAM,Female,59,Yes,Tamil Nadu,15,35,,No,,Yes,Cable,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,60.05,4176.7,41.21,0,0,4135.49,Stayed,,
61271-KAR,Male,53,Yes,Karnataka,15,17,Deal 2,Yes,Yes,No,,,,,,,,,,Two Year,Yes,Credit Card,24.8,1424.2,0,0,1258.32,2682.52,Stayed,,
63305-KAR,Male,40,Yes,Karnataka,6,16,Deal 2,No,,Yes,Cable,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,53.95,2375.4,0,0,0,2375.4,Churned,Competitor,Competitor offered more data
24256-PUN,Female,29,No,Punjab,6,3,Deal 2,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,78.9,3650.35,0,0,1857.44,5507.79,Stayed,,
55833-TAM,Female,77,No,Tamil Nadu,9,29,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Credit Card,116.75,8277.05,0,0,1062,9339.05,Stayed,,
25583-PUN,Female,36,Yes,Punjab,1,15,Deal 4,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.8,1221.65,0,0,614.16,1835.81,Stayed,,
93124-MAD,Male,41,Yes,Madhya Pradesh,8,15,Deal 2,Yes,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,75.2,3901.25,0,0,509.49,4410.74,Stayed,,
98656-PUN,Male,75,No,Punjab,9,28,,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,No,No,Two Year,No,Credit Card,79.4,5154.6,0,150,1981.98,7286.58,Churned,Competitor,Competitor offered higher download speeds
73015-GUJ,Female,31,No,Gujarat,12,25,,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.8,4391.25,0,0,805.46,5196.71,Stayed,,
32944-TAM,Female,42,No,Tamil Nadu,3,19,Deal 5,Yes,No,No,,,,,,,,,,One Year,Yes,Mailed Check,20.15,163.7,0,0,437.49,601.19,Stayed,,
16287-JAM,Female,49,Yes,Jammu & Kashmir,1,29,Deal 1,Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,104.7,7220.35,0,0,1410.36,8630.71,Churned,Competitor,Competitor made better offer
42965-UTT,Male,64,No,Uttarakhand,5,33,,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,100.05,4871.05,0,0,421.59,5292.64,Churned,Attitude,Attitude of support person
51365-JHA,Female,32,No,Jharkhand,1,27,,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,78.95,927.35,0,80,304.08,1311.43,Churned,Attitude,Attitude of support person
29990-KAR,Female,24,No,Karnataka,7,8,,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,95.9,6954.15,0,0,853.2,7807.35,Stayed,,
68955-HAR,Male,34,No,Haryana,11,34,,Yes,No,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,74.4,299.7,0,0,115.56,415.26,Churned,Attitude,Attitude of support person
47183-TAM,Female,27,Yes,Tamil Nadu,14,26,,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,79.7,165,0,0,57.72,222.72,Churned,Competitor,Competitor had better devices
59387-MAH,Female,68,No,Maharashtra,14,1,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,71.65,71.65,0,0,28.46,100.11,Churned,Competitor,Competitor offered more data
46424-AND,Female,42,Yes,Andhra Pradesh,10,10,Deal 2,No,,Yes,DSL,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,40.15,1626.05,0,0,0,1626.05,Stayed,,
51858-TAM,Male,42,No,Tamil Nadu,15,18,Deal 4,No,,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,55,771.95,0,0,0,771.95,Stayed,,
17494-BIH,Female,44,No,Bihar,3,20,Deal 1,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,90.55,6130.95,0,0,773.52,6904.47,Stayed,,
51146-MAD,Male,56,Yes,Madhya Pradesh,4,9,Deal 2,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,74.3,4018.35,0,70,2847.15,6935.5,Stayed,,
86342-MAD,Female,67,No,Madhya Pradesh,0,10,,No,,Yes,Cable,No,No,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,46.35,672.7,0,0,0,672.7,Stayed,,
51301-WES,Female,24,Yes,West Bengal,13,6,Deal 5,No,,Yes,DSL,No,No,Yes,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,29.65,118.5,0,0,0,118.5,Churned,Dissatisfaction,Limited range of services
53624-WES,Male,66,No,West Bengal,12,6,,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,No,No,One Year,Yes,Bank Withdrawal,106,6441.4,0,110,2063.4,8614.8,Churned,Price,Long distance charges
95595-PUN,Female,29,No,Punjab,1,28,Deal 4,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,79.5,1264.2,0,0,435.68,1699.88,Stayed,,
67941-PUN,Female,46,No,Punjab,9,13,Deal 5,Yes,Yes,Yes,DSL,No,Yes,No,No,No,No,No,No,Month-to-Month,No,Credit Card,54.15,101.65,0,10,42.6,154.25,Joined,,
48809-HAR,Female,64,Yes,Haryana,3,35,,Yes,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,No,Yes,Two Year,No,Credit Card,74.65,4869.35,47.04,0,1772.8,6595.11,Stayed,,
91057-BIH,Male,24,Yes,Bihar,7,12,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,100.45,7159.7,16.12,0,2283.36,9426.94,Stayed,,
82965-TEL,Female,38,No,Telangana,8,20,,Yes,No,Yes,Cable,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,44.75,148.05,0,10,104.67,262.72,Joined,,
96673-TAM,Female,35,No,Tamil Nadu,3,21,Deal 1,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,84.4,6096.45,0,0,378,6474.45,Stayed,,
79351-MAH,Male,55,Yes,Maharashtra,3,27,Deal 3,Yes,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.5,1800.05,0,0,660.4,2460.45,Stayed,,
33855-HAR,Female,25,No,Haryana,10,16,,No,,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,30.2,30.2,0,0,0,30.2,Churned,Competitor,Competitor had better devices
34323-KAR,Male,37,No,Karnataka,12,22,,Yes,No,Yes,DSL,Yes,No,Yes,No,No,No,No,Yes,One Year,No,Bank Withdrawal,53.75,2790.65,43.12,0,2490.8,5238.33,Stayed,,
81494-KAR,Female,31,Yes,Karnataka,5,25,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,113.4,8164.1,0,0,184.32,8348.42,Stayed,,
34857-WES,Female,21,Yes,West Bengal,4,8,,Yes,Yes,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,92.9,3379.25,0,0,1459.44,4838.69,Stayed,,
51049-KER,Female,55,No,Kerala,14,14,Deal 2,No,,Yes,DSL,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,45.55,2062.15,0,0,0,2062.15,Stayed,,
81107-WES,Male,44,Yes,West Bengal,3,23,,Yes,No,Yes,DSL,No,No,No,Yes,No,No,No,Yes,One Year,No,Credit Card,47.85,2356.75,18.39,0,1866.09,4204.45,Stayed,,
23402-KAR,Female,49,Yes,Karnataka,12,27,,No,,Yes,Cable,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,30.5,118.4,0,0,0,118.4,Stayed,,
57402-PUD,Male,26,No,Puducherry,9,4,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Credit Card,75,209.1,0,0,103.47,312.57,Churned,Dissatisfaction,Limited range of services
92621-ODI,Female,37,Yes,Odisha,7,3,Deal 2,Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.45,5916.95,0,0,140,6056.95,Stayed,,
55065-KAR,Female,72,No,Karnataka,6,6,,Yes,No,Yes,DSL,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,59.4,1023.9,0,0,589.28,1613.18,Churned,Price,Price too high
81654-KER,Male,27,Yes,Kerala,15,14,,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,90.65,3974.15,0,0,1045,5019.15,Stayed,,
55165-KER,Female,39,No,Kerala,8,14,Deal 3,Yes,No,Yes,DSL,Yes,Yes,No,Yes,No,No,No,No,One Year,Yes,Bank Withdrawal,58.75,1696.2,0,50,232,1978.2,Stayed,,
97143-JAM,Female,78,No,Jammu & Kashmir,6,16,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,74.4,1692.6,0,0,111.98,1804.58,Churned,Competitor,Competitor had better devices
99862-BIH,Female,30,No,Bihar,12,9,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,74,74,0,0,23.7,97.7,Joined,,
71976-HAR,Male,28,Yes,Haryana,8,34,Deal 3,Yes,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,No,No,One Year,No,Bank Withdrawal,69.05,1958.45,0,40,1064.3,3062.75,Stayed,,
16071-HAR,Female,48,No,Haryana,15,24,,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Credit Card,88,6161.9,0,40,2958.68,9160.58,Stayed,,
42918-PUN,Male,71,No,Punjab,10,13,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.55,2425.4,0,0,70.38,2495.78,Stayed,,
81098-GUJ,Male,31,Yes,Gujarat,13,11,,Yes,No,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,51.25,51.25,0,0,39.3,90.55,Joined,,
34284-UTT,Female,82,No,Uttar Pradesh,5,25,Deal 3,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76.25,2841.55,0,0,997.15,3838.7,Churned,Other,Don't know
22210-UTT,Male,70,No,Uttar Pradesh,13,23,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,74.4,527.9,32.46,0,62.44,557.88,Churned,Attitude,Attitude of service provider
42923-MAD,Male,41,Yes,Madhya Pradesh,1,36,,Yes,No,No,,,,,,,,,,Two Year,No,Credit Card,20.45,1042.65,0,0,2418.93,3461.58,Stayed,,
33715-AND,Male,61,No,Andhra Pradesh,11,31,,Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Yes,No,Month-to-Month,Yes,Credit Card,83.8,4331.4,0,70,307.84,4709.24,Stayed,,
41235-WES,Female,37,No,West Bengal,8,10,Deal 5,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,44.8,44.8,0,0,27.46,72.26,Joined,,
19285-UTT,Female,27,Yes,Uttar Pradesh,15,19,Deal 4,No,,Yes,DSL,Yes,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,43.55,1011.5,0,0,0,1011.5,Stayed,,
41004-UTT,Female,29,No,Uttar Pradesh,9,2,,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,110.2,7689.8,0,150,385.7,8225.5,Stayed,,
83116-WES,Female,62,No,West Bengal,13,15,,Yes,No,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,No,Yes,One Year,No,Credit Card,87.3,6055.55,0,0,2383.95,8439.5,Stayed,,
63868-PUN,Female,20,No,Punjab,15,12,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.2,4186.3,0,0,287.28,4473.58,Churned,Competitor,Competitor had better devices
34444-PUN,Female,39,Yes,Punjab,6,31,,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100,3320.6,0,0,546.81,3867.41,Stayed,,
81235-JHA,Female,42,Yes,Jharkhand,9,32,Deal 5,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,44.9,44.9,0,0,15.76,60.66,Joined,,
48308-TAM,Female,45,Yes,Tamil Nadu,10,3,,Yes,No,No,,,,,,,,,,Two Year,No,Credit Card,19.85,1188.25,0,0,2430.21,3618.46,Stayed,,
34169-RAJ,Male,51,Yes,Rajasthan,14,30,Deal 5,Yes,Yes,No,,,,,,,,,,Month-to-Month,No,Credit Card,24.85,62,0,0,80.5,142.5,Joined,,
44045-KER,Female,19,Yes,Kerala,7,6,Deal 5,Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,82.85,319.6,0,0,79.36,398.96,Stayed,,
49203-PUN,Female,43,Yes,Punjab,9,7,,Yes,Yes,Yes,Cable,No,Yes,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,91.15,2995.45,0,0,1198.77,4194.22,Churned,Dissatisfaction,Poor expertise of online support
95032-HAR,Male,58,Yes,Haryana,1,34,Deal 2,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,103.3,6518.35,0,0,1099.83,7618.18,Stayed,,
64127-KAR,Female,29,Yes,Karnataka,1,12,,Yes,No,No,,,,,,,,,,One Year,Yes,Credit Card,19.55,839.4,12.16,0,2033.22,2860.46,Stayed,,
83616-MAH,Male,44,No,Maharashtra,7,33,,No,,Yes,Cable,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,31.05,347.25,0,0,0,347.25,Churned,Other,Don't know
23148-CHH,Female,74,Yes,Chhattisgarh,4,9,Deal 5,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,44,44,0,0,28.67,72.67,Joined,,
55665-UTT,Female,28,No,Uttar Pradesh,11,10,,No,,Yes,Cable,Yes,No,Yes,Yes,No,No,Yes,Yes,Month-to-Month,No,Credit Card,40,223.45,0,0,0,223.45,Churned,Competitor,Competitor had better devices
95066-AND,Female,25,Yes,Andhra Pradesh,8,10,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,69.05,1793.25,22.72,0,944.46,2714.99,Stayed,,
99076-KER,Female,61,No,Kerala,7,32,,Yes,No,No,,,,,,,,,,Two Year,No,Credit Card,20.75,1123.15,0,0,1689.48,2812.63,Stayed,,
28953-KAR,Male,55,Yes,Karnataka,13,32,,No,,Yes,DSL,No,No,No,No,Yes,No,No,No,Two Year,No,Credit Card,35.8,1316.9,0,100,0,1416.9,Stayed,,
61574-KAR,Male,46,No,Karnataka,10,13,Deal 2,Yes,No,Yes,Fiber Optic,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.25,3089.1,0,0,44.28,3133.38,Stayed,,
49033-JAM,Female,22,Yes,Jammu & Kashmir,12,8,,Yes,No,Yes,Cable,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,81.9,2078.55,44.86,0,291.98,2325.67,Stayed,,
87313-UTT,Male,26,Yes,Uttar Pradesh,12,20,,Yes,Yes,Yes,DSL,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,59.7,1825.5,0,0,950.77,2776.27,Stayed,,
49036-KER,Female,36,No,Kerala,12,10,Deal 4,Yes,No,Yes,DSL,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,54.95,568.85,0,0,218.5,787.35,Stayed,,
36337-AND,Male,30,Yes,Andhra Pradesh,6,4,,Yes,No,Yes,DSL,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Credit Card,50.2,668.85,0,0,56.7,725.55,Stayed,,
23769-KAR,Male,37,No,Karnataka,5,31,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,20.4,184.1,0,0,412.47,596.57,Stayed,,
34588-RAJ,Female,67,Yes,Rajasthan,2,19,Deal 1,Yes,Yes,No,,,,,,,,,,Two Year,No,Bank Withdrawal,24.3,1778.7,0,0,624.96,2403.66,Stayed,,
92142-AND,Female,54,Yes,Andhra Pradesh,2,6,,Yes,No,Yes,Cable,Yes,Yes,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,67.7,2882.25,0,0,1651.44,4533.69,Stayed,,
58044-KAR,Female,31,No,Karnataka,5,13,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,20.35,41.85,0,0,10.84,52.69,Joined,,
13183-JAM,Female,70,No,Jammu & Kashmir,5,24,,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.5,2196.15,0,0,461.5,2657.65,Churned,Competitor,Competitor had better devices
36509-KAR,Female,32,Yes,Karnataka,3,16,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84,424.75,0,0,242.45,667.2,Stayed,,
54368-KAR,Female,66,No,Karnataka,11,32,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,78.95,78.95,0,0,23.96,102.91,Churned,Competitor,Competitor offered higher download speeds
83264-BIH,Male,35,Yes,Bihar,0,23,,No,,Yes,Cable,Yes,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,43.25,219,0,0,0,219,Churned,Dissatisfaction,Network reliability
38211-WES,Male,29,Yes,West Bengal,5,13,,No,,Yes,DSL,Yes,Yes,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,35.05,1620.25,0,0,0,1620.25,Stayed,,
44816-RAJ,Male,40,No,Rajasthan,3,1,,No,,Yes,DSL,Yes,No,Yes,Yes,No,No,No,Yes,One Year,Yes,Credit Card,41.1,2258.25,0,0,0,2258.25,Stayed,,
41718-RAJ,Male,82,No,Rajasthan,11,35,,Yes,No,No,,,,,,,,,,One Year,No,Bank Withdrawal,20.5,429.55,0,0,487.83,917.38,Stayed,,
77769-UTT,Female,63,Yes,Uttar Pradesh,7,35,Deal 5,Yes,Yes,No,,,,,,,,,,Month-to-Month,No,Credit Card,25.25,101.9,0,0,14.76,116.66,Stayed,,
91711-PUN,Female,32,Yes,Punjab,7,13,Deal 2,Yes,No,No,,,,,,,,,,Two Year,No,Bank Withdrawal,19.35,1319.95,0,0,3162.9,4482.85,Stayed,,
77645-WES,Female,52,Yes,West Bengal,9,7,Deal 4,Yes,No,No,,,,,,,,,,One Year,No,Credit Card,19.9,357.7,0,0,616.93,974.63,Stayed,,
75802-MAH,Female,61,No,Maharashtra,4,3,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,20.05,20.05,0,0,13.51,33.56,Joined,,
79397-HAR,Female,83,No,Haryana,5,8,Deal 2,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.8,4750.95,0,0,1129.14,5880.09,Churned,Dissatisfaction,Limited range of services
15480-KAR,Female,40,No,Karnataka,4,3,,Yes,Yes,No,,,,,,,,,,Two Year,No,Credit Card,24.8,1874.3,16.26,0,987.84,2845.88,Stayed,,
27760-GUJ,Female,36,No,Gujarat,7,6,Deal 1,Yes,No,No,,,,,,,,,,Two Year,No,Bank Withdrawal,19.8,1378.75,0,0,3390.8,4769.55,Stayed,,
58522-RAJ,Female,55,Yes,Rajasthan,6,5,,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,89.9,2433.5,0,0,926.52,3360.02,Stayed,,
48613-TAM,Female,68,Yes,Tamil Nadu,9,10,,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,92,6585.2,0,0,2598.6,9183.8,Stayed,,
21021-TEL,Male,30,No,Telangana,11,4,,Yes,No,No,,,,,,,,,,One Year,No,Credit Card,20.1,85.1,0,0,26,111.1,Stayed,,
15363-WES,Male,58,No,West Bengal,9,8,,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79,303.15,0,0,110.28,413.43,Churned,Dissatisfaction,Limited range of services
57506-ASS,Female,78,No,Assam,4,15,,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,95.35,6382,0,0,3443.79,9825.79,Stayed,,
11765-PUD,Male,32,Yes,Puducherry,10,36,Deal 2,Yes,No,No,,,,,,,,,,Two Year,No,Bank Withdrawal,19.5,1167.6,19.89,0,2401.98,3549.69,Stayed,,
35445-MAH,Female,55,No,Maharashtra,13,2,,No,,Yes,Cable,No,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,44.95,3085.35,0,0,0,3085.35,Stayed,,
58848-PUN,Male,58,Yes,Punjab,14,18,,Yes,No,Yes,Cable,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,49.8,49.8,0,0,38.21,88.01,Joined,,
83942-CHH,Female,75,Yes,Chhattisgarh,10,30,,Yes,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,69.2,4982.5,0,0,3449.89,8432.39,Stayed,,
81484-TAM,Female,43,No,Tamil Nadu,10,22,,Yes,No,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,100.55,4398.15,0,0,1888.48,6286.63,Churned,Dissatisfaction,Network reliability
73111-MAH,Male,39,No,Maharashtra,2,13,,Yes,No,No,,,,,,,,,,One Year,Yes,Credit Card,20.55,583.3,0,0,565.92,1149.22,Stayed,,
11263-HAR,Female,41,No,Haryana,13,31,Deal 2,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,99.65,6311.2,0,0,90.09,6401.29,Stayed,,
41067-HAR,Female,22,Yes,Haryana,5,8,,Yes,No,Yes,Cable,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,64.7,1093.1,0,0,689.35,1782.45,Churned,Competitor,Competitor offered higher download speeds
12882-PUN,Female,35,No,Punjab,10,13,,Yes,Yes,No,,,,,,,,,,Two Year,No,Credit Card,25.4,1797.1,0,0,298.8,2095.9,Stayed,,
58967-BIH,Female,39,Yes,Bihar,12,9,,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,44.2,403.35,0,0,377.28,780.63,Churned,Competitor,Competitor offered higher download speeds
33565-UTT,Male,72,Yes,Uttar Pradesh,7,29,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,74.3,74.3,0,0,17.84,92.14,Joined,,
87547-PUN,Male,74,No,Punjab,7,22,Deal 5,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,90.6,90.6,0,0,13.02,103.62,Churned,Other,Don't know
93453-UTT,Male,64,Yes,Uttar Pradesh,8,10,Deal 2,Yes,No,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,105.85,6725.5,0,0,2371.85,9097.35,Stayed,,
